customer_id,product_id,product_name,interaction_type,interaction_date,rating
CUST0825,PROD004,Home Loan,viewed,2023-02-08,1.0
CUST0826,PROD004,Home Loan,viewed,2024-12-06,1.0
CUST0826,PROD005,Investment Fund,purchased,2024-03-29,5.0
CUST0826,PROD006,Insurance,clicked,2023-10-21,2.0
CUST0826,PROD009,Debit Card,applied,2023-07-16,3.5
CUST0826,PROD003,Personal Loan,applied,2023-06-10,3.5
CUST0826,PROD002,Credit Card,viewed,2024-11-18,1.0
CUST0826,PROD008,Car Loan,purchased,2024-05-26,4.5
CUST0826,PROD007,Fixed Deposit,purchased,2024-07-19,5.0
CUST0827,PROD007,Fixed Deposit,purchased,2024-11-30,5.0
CUST0827,PROD004,Home Loan,purchased,2024-11-16,4.5
CUST0827,PROD003,Personal Loan,viewed,2023-05-30,1.0
CUST0828,PROD003,Personal Loan,clicked,2024-10-05,2.0
CUST0828,PROD001,Savings Account,applied,2024-11-11,2.5
CUST0828,PROD010,Business Loan,applied,2024-12-12,2.5
CUST0828,PROD007,Fixed Deposit,applied,2023-04-23,3.0
CUST0828,PROD006,Insurance,purchased,2024-03-09,5.0
CUST0829,PROD007,Fixed Deposit,viewed,2024-03-16,1.0
CUST0829,PROD003,Personal Loan,clicked,2024-06-26,2.5
CUST0829,PROD004,Home Loan,viewed,2023-10-20,1.0
CUST0829,PROD010,Business Loan,viewed,2024-06-30,1.5
CUST0829,PROD006,Insurance,clicked,2024-05-18,2.0
CUST0829,PROD009,Debit Card,clicked,2024-02-01,2.0
CUST0829,PROD008,Car Loan,clicked,2024-09-01,1.5
CUST0830,PROD009,Debit Card,purchased,2024-05-04,5.0
CUST0830,PROD001,Savings Account,purchased,2023-06-08,5.0
CUST0830,PROD007,Fixed Deposit,viewed,2023-02-08,1.0
CUST0830,PROD008,Car Loan,applied,2024-07-25,3.0
CUST0830,PROD010,Business Loan,clicked,2024-04-06,2.5
CUST0830,PROD002,Credit Card,viewed,2024-06-22,1.0
CUST0830,PROD006,Insurance,clicked,2023-07-28,2.0
CUST0830,PROD003,Personal Loan,applied,2023-07-26,2.5
CUST0830,PROD005,Investment Fund,viewed,2023-01-19,1.5
CUST0831,PROD006,Insurance,clicked,2024-10-20,2.5
CUST0831,PROD005,Investment Fund,applied,2024-06-11,2.5
CUST0831,PROD007,Fixed Deposit,viewed,2024-09-16,1.0
CUST0831,PROD010,Business Loan,viewed,2024-12-10,1.0
CUST0831,PROD004,Home Loan,purchased,2024-02-12,5.0
CUST0831,PROD003,Personal Loan,purchased,2024-01-03,5.0
CUST0831,PROD008,Car Loan,applied,2023-05-05,3.0
CUST0831,PROD009,Debit Card,clicked,2023-08-24,2.0
CUST0831,PROD001,Savings Account,clicked,2023-10-06,2.5
CUST0832,PROD007,Fixed Deposit,applied,2023-01-06,3.5
CUST0832,PROD005,Investment Fund,viewed,2023-08-30,1.0
CUST0832,PROD008,Car Loan,applied,2024-03-19,3.5
CUST0833,PROD002,Credit Card,viewed,2023-08-20,1.5
CUST0833,PROD001,Savings Account,clicked,2024-01-23,2.5
CUST0833,PROD010,Business Loan,clicked,2024-11-24,1.5
CUST0833,PROD008,Car Loan,purchased,2023-03-13,5.0
CUST0833,PROD006,Insurance,purchased,2023-07-08,4.5
CUST0833,PROD005,Investment Fund,purchased,2023-11-02,5.0
CUST0833,PROD004,Home Loan,clicked,2024-03-15,1.5
CUST0833,PROD003,Personal Loan,viewed,2023-01-08,1.0
CUST0834,PROD005,Investment Fund,viewed,2024-02-14,1.5
CUST0834,PROD010,Business Loan,clicked,2023-07-15,2.5
CUST0834,PROD006,Insurance,applied,2023-09-09,3.0
CUST0834,PROD004,Home Loan,purchased,2024-06-18,4.5
CUST0834,PROD007,Fixed Deposit,clicked,2023-02-07,2.5
CUST0834,PROD008,Car Loan,viewed,2023-04-06,1.0
CUST0834,PROD001,Savings Account,applied,2024-11-07,3.5
CUST0834,PROD009,Debit Card,applied,2023-07-27,3.0
CUST0834,PROD003,Personal Loan,clicked,2024-03-28,1.5
CUST0835,PROD002,Credit Card,clicked,2023-07-26,2.0
CUST0835,PROD010,Business Loan,purchased,2024-04-04,4.5
CUST0835,PROD007,Fixed Deposit,purchased,2023-08-05,5.0
CUST0835,PROD009,Debit Card,viewed,2024-01-31,1.5
CUST0835,PROD008,Car Loan,viewed,2023-04-06,1.5
CUST0835,PROD005,Investment Fund,viewed,2023-03-26,1.0
CUST0836,PROD010,Business Loan,viewed,2023-12-13,1.0
CUST0836,PROD003,Personal Loan,applied,2023-09-25,3.5
CUST0836,PROD002,Credit Card,applied,2023-12-04,2.5
CUST0836,PROD001,Savings Account,applied,2023-02-14,3.5
CUST0836,PROD005,Investment Fund,viewed,2023-12-23,1.5
CUST0836,PROD007,Fixed Deposit,clicked,2024-07-30,2.5
CUST0836,PROD008,Car Loan,clicked,2024-06-08,1.5
CUST0836,PROD004,Home Loan,clicked,2024-03-25,2.5
CUST0837,PROD004,Home Loan,purchased,2023-04-08,5.0
CUST0837,PROD005,Investment Fund,applied,2023-10-22,3.0
CUST0837,PROD007,Fixed Deposit,viewed,2023-03-28,1.0
CUST0838,PROD009,Debit Card,viewed,2023-09-01,1.0
CUST0838,PROD010,Business Loan,viewed,2023-10-30,1.0
CUST0838,PROD005,Investment Fund,applied,2023-09-27,3.5
CUST0838,PROD003,Personal Loan,viewed,2023-10-17,1.0
CUST0838,PROD006,Insurance,purchased,2024-03-29,5.0
CUST0838,PROD007,Fixed Deposit,applied,2024-04-02,3.0
CUST0838,PROD001,Savings Account,viewed,2024-12-13,1.5
CUST0838,PROD002,Credit Card,applied,2023-04-24,3.5
CUST0839,PROD003,Personal Loan,applied,2024-09-24,3.0
CUST0839,PROD004,Home Loan,applied,2024-02-26,3.5
CUST0839,PROD005,Investment Fund,viewed,2024-06-26,1.0
CUST0839,PROD009,Debit Card,applied,2023-02-03,2.5
CUST0840,PROD002,Credit Card,applied,2024-05-07,3.5
CUST0840,PROD008,Car Loan,viewed,2023-08-08,1.0
CUST0840,PROD001,Savings Account,purchased,2024-09-24,4.5
CUST0840,PROD005,Investment Fund,purchased,2024-03-31,4.5
CUST0841,PROD006,Insurance,clicked,2024-11-23,2.5
CUST0841,PROD002,Credit Card,applied,2023-10-31,2.5
CUST0841,PROD009,Debit Card,applied,2023-09-16,3.0
CUST0842,PROD008,Car Loan,applied,2023-11-01,3.0
CUST0842,PROD001,Savings Account,applied,2023-09-09,2.5
CUST0842,PROD007,Fixed Deposit,applied,2024-08-27,2.5
CUST0842,PROD002,Credit Card,clicked,2024-01-06,2.5
CUST0842,PROD010,Business Loan,clicked,2023-04-10,2.0
CUST0842,PROD006,Insurance,clicked,2023-01-10,2.0
CUST0842,PROD003,Personal Loan,purchased,2024-03-26,4.5
CUST0843,PROD001,Savings Account,purchased,2023-06-09,5.0
CUST0843,PROD005,Investment Fund,clicked,2023-01-08,2.5
CUST0843,PROD002,Credit Card,clicked,2023-03-11,2.0
CUST0844,PROD010,Business Loan,purchased,2023-05-25,5.0
CUST0844,PROD004,Home Loan,viewed,2023-07-09,1.0
CUST0844,PROD001,Savings Account,viewed,2023-07-17,1.0
CUST0844,PROD002,Credit Card,applied,2024-09-08,3.0
CUST0844,PROD007,Fixed Deposit,clicked,2023-07-29,1.5
CUST0844,PROD006,Insurance,viewed,2023-03-08,1.0
CUST0844,PROD009,Debit Card,purchased,2023-08-05,5.0
CUST0844,PROD005,Investment Fund,viewed,2024-12-01,1.5
CUST0844,PROD003,Personal Loan,purchased,2023-03-02,5.0
CUST0845,PROD005,Investment Fund,applied,2023-07-17,3.0
CUST0845,PROD008,Car Loan,purchased,2024-04-07,5.0
CUST0845,PROD006,Insurance,viewed,2023-11-07,1.0
CUST0845,PROD004,Home Loan,viewed,2024-10-06,1.0
CUST0845,PROD003,Personal Loan,applied,2023-06-24,2.5
CUST0845,PROD009,Debit Card,applied,2024-02-18,3.5
CUST0845,PROD007,Fixed Deposit,clicked,2024-02-08,1.5
CUST0845,PROD002,Credit Card,applied,2023-08-11,3.0
CUST0846,PROD007,Fixed Deposit,purchased,2024-04-11,5.0
CUST0846,PROD005,Investment Fund,clicked,2024-05-22,2.0
CUST0846,PROD003,Personal Loan,purchased,2024-07-18,4.5
CUST0846,PROD001,Savings Account,applied,2024-05-30,2.5
CUST0846,PROD009,Debit Card,purchased,2024-01-30,5.0
CUST0846,PROD010,Business Loan,purchased,2023-06-16,5.0
CUST0847,PROD003,Personal Loan,applied,2024-09-01,3.0
CUST0847,PROD004,Home Loan,clicked,2024-04-17,2.5
CUST0847,PROD002,Credit Card,purchased,2023-07-24,5.0
CUST0847,PROD006,Insurance,clicked,2023-05-11,1.5
CUST0847,PROD008,Car Loan,purchased,2023-11-03,5.0
CUST0847,PROD010,Business Loan,purchased,2024-10-23,5.0
CUST0848,PROD010,Business Loan,clicked,2024-05-27,1.5
CUST0848,PROD008,Car Loan,applied,2024-09-18,2.5
CUST0848,PROD006,Insurance,purchased,2023-01-22,4.5
CUST0848,PROD005,Investment Fund,purchased,2023-05-03,4.5
CUST0848,PROD007,Fixed Deposit,clicked,2024-07-29,1.5
CUST0848,PROD004,Home Loan,purchased,2023-09-06,5.0
CUST0848,PROD002,Credit Card,applied,2023-05-14,3.5
CUST0848,PROD001,Savings Account,purchased,2024-05-18,5.0
CUST0848,PROD009,Debit Card,viewed,2024-09-18,1.0
CUST0849,PROD002,Credit Card,purchased,2024-10-04,5.0
CUST0849,PROD001,Savings Account,clicked,2024-05-17,1.5
CUST0849,PROD008,Car Loan,clicked,2023-08-08,2.0
CUST0849,PROD004,Home Loan,viewed,2024-07-30,1.0
CUST0849,PROD006,Insurance,applied,2024-11-22,2.5
CUST0849,PROD007,Fixed Deposit,clicked,2024-01-25,1.5
CUST0849,PROD009,Debit Card,purchased,2024-05-05,5.0
CUST0850,PROD010,Business Loan,viewed,2024-03-20,1.5
CUST0850,PROD005,Investment Fund,purchased,2023-10-13,4.5
CUST0850,PROD007,Fixed Deposit,applied,2024-04-25,3.5
CUST0850,PROD008,Car Loan,clicked,2024-03-04,2.5
CUST0851,PROD005,Investment Fund,applied,2024-08-29,2.5
CUST0851,PROD006,Insurance,applied,2023-09-20,3.0
CUST0851,PROD008,Car Loan,clicked,2023-02-11,2.5
CUST0851,PROD001,Savings Account,clicked,2023-05-31,2.5
CUST0851,PROD009,Debit Card,clicked,2023-11-21,2.0
CUST0851,PROD010,Business Loan,applied,2024-01-11,3.5
CUST0851,PROD007,Fixed Deposit,applied,2023-01-18,2.5
CUST0851,PROD004,Home Loan,clicked,2023-10-30,2.0
CUST0852,PROD009,Debit Card,purchased,2023-10-19,5.0
CUST0852,PROD003,Personal Loan,purchased,2024-11-26,4.5
CUST0852,PROD010,Business Loan,viewed,2023-02-03,1.0
CUST0853,PROD005,Investment Fund,clicked,2024-09-16,1.5
CUST0853,PROD002,Credit Card,applied,2024-05-27,3.5
CUST0853,PROD006,Insurance,viewed,2024-06-09,1.0
CUST0853,PROD010,Business Loan,clicked,2024-03-25,2.0
CUST0853,PROD004,Home Loan,purchased,2023-01-08,5.0
CUST0853,PROD009,Debit Card,purchased,2024-11-10,4.5
CUST0853,PROD001,Savings Account,applied,2024-01-01,3.5
CUST0853,PROD003,Personal Loan,applied,2024-11-02,3.5
CUST0854,PROD008,Car Loan,applied,2023-06-26,3.5
CUST0854,PROD009,Debit Card,viewed,2023-04-19,1.0
CUST0854,PROD010,Business Loan,applied,2023-05-29,3.0
CUST0854,PROD002,Credit Card,applied,2023-02-11,2.5
CUST0854,PROD005,Investment Fund,clicked,2024-03-27,1.5
CUST0854,PROD001,Savings Account,viewed,2023-04-28,1.0
CUST0854,PROD003,Personal Loan,clicked,2024-01-28,1.5
CUST0854,PROD004,Home Loan,clicked,2024-12-01,1.5
CUST0854,PROD007,Fixed Deposit,clicked,2023-06-02,2.0
CUST0855,PROD002,Credit Card,applied,2023-07-09,3.0
CUST0855,PROD005,Investment Fund,viewed,2024-02-06,1.0
CUST0855,PROD006,Insurance,applied,2024-08-01,3.5
CUST0855,PROD010,Business Loan,applied,2024-11-13,2.5
CUST0855,PROD004,Home Loan,viewed,2024-08-26,1.0
CUST0855,PROD008,Car Loan,viewed,2024-04-08,1.0
CUST0855,PROD007,Fixed Deposit,purchased,2023-08-20,5.0
CUST0856,PROD009,Debit Card,applied,2023-05-26,3.0
CUST0856,PROD008,Car Loan,viewed,2024-12-17,1.5
CUST0856,PROD006,Insurance,viewed,2024-01-23,1.0
CUST0856,PROD001,Savings Account,clicked,2023-08-10,2.0
CUST0856,PROD004,Home Loan,applied,2023-03-02,2.5
CUST0856,PROD002,Credit Card,purchased,2023-03-26,4.5
CUST0857,PROD002,Credit Card,applied,2023-02-01,3.5
CUST0857,PROD009,Debit Card,purchased,2023-05-22,4.5
CUST0857,PROD007,Fixed Deposit,viewed,2024-08-26,1.5
CUST0857,PROD004,Home Loan,clicked,2024-02-05,1.5
CUST0857,PROD005,Investment Fund,purchased,2024-12-05,4.5
CUST0857,PROD008,Car Loan,viewed,2023-11-20,1.0
CUST0857,PROD006,Insurance,purchased,2024-12-24,5.0
CUST0858,PROD009,Debit Card,clicked,2023-02-22,2.5
CUST0858,PROD007,Fixed Deposit,purchased,2024-02-11,5.0
CUST0858,PROD002,Credit Card,viewed,2023-10-21,1.0
CUST0858,PROD005,Investment Fund,viewed,2023-08-17,1.5
CUST0858,PROD010,Business Loan,clicked,2024-02-03,1.5
CUST0858,PROD003,Personal Loan,clicked,2023-03-25,2.0
CUST0858,PROD008,Car Loan,purchased,2023-07-02,4.5
CUST0859,PROD002,Credit Card,viewed,2023-04-09,1.0
CUST0859,PROD003,Personal Loan,viewed,2023-02-16,1.0
CUST0859,PROD006,Insurance,clicked,2024-10-18,1.5
CUST0860,PROD005,Investment Fund,applied,2023-10-02,2.5
CUST0860,PROD001,Savings Account,clicked,2024-02-03,2.0
CUST0860,PROD008,Car Loan,applied,2024-09-08,2.5
CUST0860,PROD004,Home Loan,purchased,2024-11-09,5.0
CUST0860,PROD009,Debit Card,purchased,2023-11-15,5.0
CUST0861,PROD007,Fixed Deposit,applied,2023-01-24,2.5
CUST0861,PROD005,Investment Fund,clicked,2023-09-18,1.5
CUST0861,PROD008,Car Loan,applied,2023-03-16,2.5
CUST0861,PROD006,Insurance,applied,2023-08-15,2.5
CUST0861,PROD009,Debit Card,purchased,2023-05-02,5.0
CUST0861,PROD010,Business Loan,clicked,2024-07-06,1.5
CUST0861,PROD002,Credit Card,viewed,2024-06-18,1.5
CUST0862,PROD008,Car Loan,viewed,2023-09-26,1.0
CUST0862,PROD005,Investment Fund,viewed,2024-05-07,1.0
CUST0862,PROD007,Fixed Deposit,applied,2024-11-30,3.0
CUST0862,PROD006,Insurance,applied,2023-01-15,3.5
CUST0862,PROD002,Credit Card,purchased,2024-07-23,5.0
CUST0862,PROD003,Personal Loan,clicked,2024-02-11,2.5
CUST0862,PROD009,Debit Card,clicked,2024-11-01,2.5
CUST0862,PROD001,Savings Account,clicked,2024-03-11,1.5
CUST0862,PROD010,Business Loan,viewed,2024-05-21,1.0
CUST0863,PROD001,Savings Account,viewed,2023-12-14,1.0
CUST0863,PROD005,Investment Fund,applied,2024-10-13,3.0
CUST0863,PROD004,Home Loan,applied,2024-08-01,2.5
CUST0864,PROD008,Car Loan,viewed,2023-08-10,1.0
CUST0864,PROD001,Savings Account,applied,2024-09-12,3.5
CUST0864,PROD010,Business Loan,clicked,2024-11-30,2.5
CUST0864,PROD005,Investment Fund,applied,2024-04-13,3.0
CUST0864,PROD004,Home Loan,purchased,2024-09-25,5.0
CUST0864,PROD006,Insurance,applied,2024-10-13,2.5
CUST0864,PROD002,Credit Card,purchased,2023-03-11,5.0
CUST0865,PROD008,Car Loan,viewed,2023-09-25,1.0
CUST0865,PROD010,Business Loan,applied,2023-12-28,3.0
CUST0865,PROD002,Credit Card,purchased,2023-06-21,4.5
CUST0865,PROD001,Savings Account,purchased,2023-07-03,4.5
CUST0866,PROD005,Investment Fund,purchased,2023-12-20,5.0
CUST0866,PROD008,Car Loan,purchased,2024-01-06,5.0
CUST0866,PROD001,Savings Account,applied,2023-09-05,2.5
CUST0866,PROD009,Debit Card,applied,2023-12-07,3.5
CUST0866,PROD006,Insurance,clicked,2024-07-16,2.5
CUST0866,PROD004,Home Loan,applied,2023-12-02,2.5
CUST0866,PROD003,Personal Loan,clicked,2023-11-10,2.0
CUST0866,PROD007,Fixed Deposit,clicked,2024-01-28,2.5
CUST0866,PROD002,Credit Card,purchased,2024-12-05,5.0
CUST0866,PROD010,Business Loan,viewed,2023-09-19,1.5
CUST0867,PROD010,Business Loan,purchased,2024-08-30,5.0
CUST0867,PROD006,Insurance,applied,2023-12-03,2.5
CUST0867,PROD009,Debit Card,viewed,2023-06-28,1.0
CUST0867,PROD008,Car Loan,purchased,2024-10-25,5.0
CUST0868,PROD006,Insurance,clicked,2024-05-26,2.5
CUST0868,PROD003,Personal Loan,viewed,2023-12-07,1.0
CUST0868,PROD002,Credit Card,applied,2023-06-22,3.5
CUST0868,PROD008,Car Loan,clicked,2023-03-30,2.5
CUST0868,PROD005,Investment Fund,purchased,2023-09-21,4.5
CUST0868,PROD001,Savings Account,purchased,2023-10-30,5.0
CUST0868,PROD010,Business Loan,applied,2024-04-20,2.5
CUST0869,PROD005,Investment Fund,purchased,2024-03-30,5.0
CUST0869,PROD009,Debit Card,clicked,2024-09-25,1.5
CUST0869,PROD003,Personal Loan,applied,2024-05-29,3.0
CUST0869,PROD007,Fixed Deposit,viewed,2023-05-12,1.0
CUST0869,PROD001,Savings Account,viewed,2024-11-11,1.0
CUST0869,PROD010,Business Loan,applied,2024-11-20,3.0
CUST0869,PROD002,Credit Card,purchased,2024-06-26,4.5
CUST0869,PROD008,Car Loan,applied,2024-03-02,3.5
CUST0869,PROD004,Home Loan,purchased,2024-01-20,4.5
CUST0869,PROD006,Insurance,clicked,2023-10-24,1.5
CUST0870,PROD009,Debit Card,applied,2023-05-29,2.5
CUST0870,PROD004,Home Loan,viewed,2024-12-27,1.5
CUST0870,PROD001,Savings Account,purchased,2023-01-31,5.0
CUST0870,PROD007,Fixed Deposit,purchased,2023-08-05,4.5
CUST0870,PROD002,Credit Card,clicked,2023-12-24,1.5
CUST0870,PROD008,Car Loan,clicked,2023-12-27,2.5
CUST0870,PROD006,Insurance,applied,2023-06-13,3.0
CUST0870,PROD010,Business Loan,applied,2023-07-07,2.5
CUST0870,PROD005,Investment Fund,clicked,2023-12-06,1.5
CUST0871,PROD004,Home Loan,applied,2023-03-06,3.0
CUST0871,PROD010,Business Loan,applied,2024-01-15,3.5
CUST0871,PROD009,Debit Card,purchased,2024-12-26,5.0
CUST0871,PROD001,Savings Account,applied,2023-11-17,3.0
CUST0871,PROD005,Investment Fund,clicked,2023-01-30,1.5
CUST0871,PROD007,Fixed Deposit,purchased,2023-12-21,5.0
CUST0871,PROD003,Personal Loan,viewed,2024-06-11,1.0
CUST0871,PROD008,Car Loan,purchased,2024-08-12,5.0
CUST0872,PROD001,Savings Account,clicked,2023-03-29,1.5
CUST0872,PROD006,Insurance,viewed,2023-02-05,1.0
CUST0872,PROD004,Home Loan,purchased,2023-09-16,5.0
CUST0872,PROD009,Debit Card,clicked,2023-05-15,2.0
CUST0872,PROD003,Personal Loan,viewed,2024-09-06,1.0
CUST0873,PROD005,Investment Fund,viewed,2023-02-09,1.5
CUST0873,PROD008,Car Loan,purchased,2023-06-27,5.0
CUST0873,PROD001,Savings Account,clicked,2024-11-07,2.5
CUST0873,PROD003,Personal Loan,viewed,2024-09-22,1.0
CUST0874,PROD007,Fixed Deposit,clicked,2023-04-29,2.0
CUST0874,PROD003,Personal Loan,applied,2024-02-23,2.5
CUST0874,PROD008,Car Loan,applied,2024-04-22,3.5
CUST0874,PROD010,Business Loan,clicked,2024-07-14,2.0
CUST0874,PROD002,Credit Card,clicked,2024-12-22,1.5
CUST0874,PROD005,Investment Fund,clicked,2024-06-12,1.5
CUST0874,PROD006,Insurance,viewed,2023-09-22,1.0
CUST0874,PROD001,Savings Account,viewed,2023-08-10,1.5
CUST0874,PROD009,Debit Card,clicked,2024-01-28,2.5
CUST0875,PROD005,Investment Fund,purchased,2024-06-28,5.0
CUST0875,PROD010,Business Loan,applied,2023-05-25,3.5
CUST0875,PROD001,Savings Account,applied,2024-12-16,3.5
CUST0875,PROD009,Debit Card,viewed,2024-04-03,1.0
CUST0875,PROD004,Home Loan,purchased,2024-03-05,5.0
CUST0875,PROD002,Credit Card,clicked,2023-08-04,2.5
CUST0875,PROD003,Personal Loan,applied,2023-12-28,3.5
CUST0875,PROD006,Insurance,clicked,2023-07-31,2.5
CUST0876,PROD003,Personal Loan,purchased,2023-09-25,4.5
CUST0876,PROD005,Investment Fund,viewed,2023-12-13,1.0
CUST0876,PROD008,Car Loan,viewed,2023-05-15,1.0
CUST0876,PROD006,Insurance,applied,2024-06-05,3.5
CUST0876,PROD009,Debit Card,applied,2024-02-26,3.5
CUST0877,PROD008,Car Loan,applied,2024-05-12,3.5
CUST0877,PROD003,Personal Loan,applied,2023-05-26,3.5
CUST0877,PROD004,Home Loan,applied,2024-05-05,3.0
CUST0877,PROD009,Debit Card,viewed,2024-08-08,1.0
CUST0877,PROD007,Fixed Deposit,clicked,2023-07-28,1.5
CUST0877,PROD006,Insurance,viewed,2024-12-17,1.0
CUST0877,PROD005,Investment Fund,purchased,2023-11-24,4.5
CUST0877,PROD002,Credit Card,applied,2024-09-09,2.5
CUST0878,PROD010,Business Loan,purchased,2024-08-01,5.0
CUST0878,PROD008,Car Loan,viewed,2023-08-19,1.0
CUST0878,PROD001,Savings Account,viewed,2023-01-04,1.5
CUST0878,PROD005,Investment Fund,viewed,2023-02-06,1.5
CUST0879,PROD006,Insurance,applied,2023-04-19,3.5
CUST0879,PROD010,Business Loan,clicked,2024-05-06,2.0
CUST0879,PROD005,Investment Fund,viewed,2024-01-16,1.0
CUST0879,PROD003,Personal Loan,applied,2024-10-16,2.5
CUST0880,PROD001,Savings Account,viewed,2024-10-20,1.5
CUST0880,PROD010,Business Loan,viewed,2024-07-30,1.0
CUST0880,PROD007,Fixed Deposit,purchased,2024-03-29,5.0
CUST0880,PROD004,Home Loan,clicked,2024-03-15,1.5
CUST0880,PROD009,Debit Card,purchased,2023-12-19,5.0
CUST0880,PROD005,Investment Fund,purchased,2023-06-04,5.0
CUST0880,PROD003,Personal Loan,applied,2024-03-30,3.0
CUST0881,PROD002,Credit Card,purchased,2023-01-18,4.5
CUST0881,PROD006,Insurance,applied,2024-07-01,3.5
CUST0881,PROD009,Debit Card,applied,2024-02-27,3.5
CUST0881,PROD001,Savings Account,applied,2024-09-06,2.5
CUST0881,PROD008,Car Loan,purchased,2024-02-14,5.0
CUST0881,PROD007,Fixed Deposit,clicked,2024-04-28,2.5
CUST0881,PROD004,Home Loan,viewed,2024-08-25,1.0
CUST0882,PROD008,Car Loan,applied,2024-12-27,3.5
CUST0882,PROD007,Fixed Deposit,clicked,2023-02-05,2.0
CUST0882,PROD004,Home Loan,applied,2023-06-17,3.5
CUST0883,PROD007,Fixed Deposit,purchased,2023-09-21,5.0
CUST0883,PROD006,Insurance,viewed,2024-01-05,1.0
CUST0883,PROD003,Personal Loan,purchased,2023-01-06,5.0
CUST0884,PROD010,Business Loan,viewed,2024-01-17,1.0
CUST0884,PROD003,Personal Loan,viewed,2024-03-22,1.5
CUST0884,PROD001,Savings Account,viewed,2024-06-22,1.0
CUST0884,PROD005,Investment Fund,purchased,2024-02-22,5.0
CUST0885,PROD006,Insurance,clicked,2023-09-14,1.5
CUST0885,PROD004,Home Loan,viewed,2023-12-28,1.0
CUST0885,PROD007,Fixed Deposit,viewed,2023-05-31,1.0
CUST0886,PROD005,Investment Fund,applied,2023-08-15,3.0
CUST0886,PROD007,Fixed Deposit,viewed,2024-06-26,1.5
CUST0886,PROD009,Debit Card,viewed,2023-03-25,1.0
CUST0887,PROD009,Debit Card,purchased,2024-03-15,5.0
CUST0887,PROD007,Fixed Deposit,clicked,2024-11-10,2.5
CUST0887,PROD006,Insurance,applied,2023-06-08,3.5
CUST0887,PROD008,Car Loan,applied,2024-04-01,3.5
CUST0887,PROD010,Business Loan,clicked,2024-09-04,2.0
CUST0887,PROD003,Personal Loan,purchased,2024-12-09,4.5
CUST0887,PROD004,Home Loan,viewed,2024-01-24,1.0
CUST0887,PROD002,Credit Card,viewed,2024-04-16,1.0
CUST0888,PROD004,Home Loan,purchased,2023-01-16,5.0
CUST0888,PROD006,Insurance,viewed,2024-06-30,1.5
CUST0888,PROD005,Investment Fund,viewed,2024-09-21,1.0
CUST0888,PROD007,Fixed Deposit,viewed,2024-04-17,1.5
CUST0888,PROD002,Credit Card,purchased,2023-10-02,5.0
CUST0888,PROD008,Car Loan,applied,2024-02-16,2.5
CUST0888,PROD003,Personal Loan,viewed,2023-09-01,1.0
CUST0889,PROD009,Debit Card,clicked,2023-04-18,2.0
CUST0889,PROD010,Business Loan,clicked,2024-02-27,2.0
CUST0889,PROD007,Fixed Deposit,clicked,2023-11-06,2.5
CUST0889,PROD005,Investment Fund,purchased,2023-06-30,5.0
CUST0889,PROD006,Insurance,viewed,2023-04-29,1.0
CUST0890,PROD001,Savings Account,purchased,2024-03-25,4.5
CUST0890,PROD002,Credit Card,viewed,2024-01-26,1.0
CUST0890,PROD005,Investment Fund,purchased,2023-05-13,5.0
CUST0890,PROD006,Insurance,clicked,2023-09-23,1.5
CUST0890,PROD010,Business Loan,viewed,2024-03-20,1.0
CUST0890,PROD009,Debit Card,clicked,2023-08-21,2.0
CUST0890,PROD004,Home Loan,clicked,2024-11-04,2.5
CUST0890,PROD007,Fixed Deposit,applied,2024-05-16,2.5
CUST0890,PROD003,Personal Loan,clicked,2023-06-02,2.5
CUST0891,PROD002,Credit Card,clicked,2023-12-05,2.0
CUST0891,PROD007,Fixed Deposit,viewed,2024-07-19,1.0
CUST0891,PROD004,Home Loan,clicked,2024-03-21,2.5
CUST0891,PROD006,Insurance,purchased,2024-12-27,4.5
CUST0891,PROD010,Business Loan,purchased,2024-11-18,4.5
CUST0891,PROD001,Savings Account,purchased,2024-01-06,5.0
CUST0891,PROD008,Car Loan,applied,2023-02-01,2.5
CUST0891,PROD003,Personal Loan,clicked,2024-03-09,2.5
CUST0892,PROD006,Insurance,applied,2024-11-15,3.5
CUST0892,PROD007,Fixed Deposit,viewed,2024-11-11,1.0
CUST0892,PROD009,Debit Card,clicked,2023-05-19,2.5
CUST0892,PROD002,Credit Card,purchased,2024-05-05,4.5
CUST0893,PROD001,Savings Account,purchased,2023-04-10,5.0
CUST0893,PROD003,Personal Loan,viewed,2023-10-02,1.5
CUST0893,PROD004,Home Loan,applied,2023-11-05,2.5
CUST0894,PROD005,Investment Fund,purchased,2023-06-08,5.0
CUST0894,PROD008,Car Loan,applied,2024-05-31,3.5
CUST0894,PROD003,Personal Loan,viewed,2023-11-04,1.0
CUST0895,PROD003,Personal Loan,viewed,2023-07-01,1.0
CUST0895,PROD004,Home Loan,viewed,2024-09-05,1.0
CUST0895,PROD007,Fixed Deposit,viewed,2023-12-21,1.5
CUST0895,PROD009,Debit Card,applied,2024-04-22,3.5
CUST0895,PROD008,Car Loan,applied,2024-04-10,3.0
CUST0895,PROD005,Investment Fund,applied,2023-09-20,3.5
CUST0895,PROD002,Credit Card,viewed,2024-02-07,1.5
CUST0895,PROD006,Insurance,viewed,2023-09-14,1.0
CUST0895,PROD001,Savings Account,viewed,2023-09-20,1.5
CUST0895,PROD010,Business Loan,viewed,2024-11-28,1.0
CUST0896,PROD008,Car Loan,clicked,2024-04-28,2.0
CUST0896,PROD005,Investment Fund,applied,2023-12-31,2.5
