customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,debt_to_income,monthly_payment,payment_to_income,employment_years,num_open_accounts,num_late_payments,repayment_status
CUST0535,53,44670.86,491.0,27637.41,10.46,48,0.6187,707.08,0.1899,8.0,10,4,1
CUST0536,55,40153.31,602.0,41151.51,15.14,48,1.0249,1148.2,0.3431,0.0,9,3,0
CUST0537,23,100565.5,672.0,39024.81,8.63,12,0.3881,3406.09,0.4064,21.0,9,3,1
CUST0538,65,84681.39,457.0,31038.92,10.44,36,0.3665,1007.96,0.1428,3.0,2,4,0
CUST0539,24,128575.14,432.0,9753.3,4.17,12,0.0759,831.25,0.0776,15.0,4,0,1
CUST0540,63,128718.94,801.0,26765.25,18.58,36,0.2079,975.43,0.0909,1.0,6,1,0
CUST0541,26,21701.19,513.0,33131.72,23.46,12,1.5267,3124.27,1.7276,14.0,1,2,1
CUST0542,48,126863.45,359.0,41358.51,9.22,12,0.326,3621.08,0.3425,23.0,2,2,1
CUST0543,35,144876.28,399.0,5960.03,8.47,48,0.0411,146.82,0.0122,6.0,4,4,0
CUST0544,58,101292.26,483.0,28362.75,15.5,12,0.28,2566.67,0.3041,24.0,10,2,0
CUST0545,64,75519.75,406.0,9173.66,7.38,48,0.1215,221.3,0.0352,16.0,6,5,1
CUST0546,60,77591.58,660.0,45221.76,15.33,36,0.5828,1574.94,0.2436,27.0,6,3,0
CUST0547,49,127400.15,631.0,30812.26,15.61,24,0.2419,1502.93,0.1416,,9,5,0
CUST0548,50,78174.97,706.0,1009.59,4.25,36,0.0129,29.92,0.0046,19.0,1,4,1
CUST0549,41,20853.95,527.0,11526.32,10.27,36,0.5527,373.38,0.2149,29.0,9,4,1
CUST0550,58,40112.92,338.0,23558.12,6.86,36,0.5873,725.9,0.2172,11.0,10,1,1
CUST0551,41,31947.67,709.0,28884.18,8.17,12,0.9041,2514.86,0.9446,23.0,6,3,1
CUST0552,58,126536.98,397.0,30166.33,9.96,60,0.2384,640.35,0.0607,,2,0,0
CUST0553,43,65230.93,744.0,21409.56,22.16,24,0.3282,1112.38,0.2046,23.0,10,0,0
CUST0554,62,69723.31,612.0,26694.78,10.37,60,0.3829,572.06,0.0985,4.0,6,4,0
CUST0555,31,26567.58,702.0,48580.97,19.69,60,1.8286,1278.73,0.5776,16.0,2,1,1
CUST0556,47,39241.61,644.0,5044.71,15.79,12,0.1286,457.21,0.1398,17.0,7,2,1
CUST0557,54,76483.84,433.0,38339.61,13.84,24,0.5013,1837.9,0.2884,15.0,7,5,1
CUST0558,57,,836.0,13066.05,5.04,48,0.1306,301.14,0.0361,10.0,10,0,0
CUST0559,48,75060.28,656.0,10334.0,10.91,12,0.1377,912.9,0.1459,24.0,5,1,0
CUST0560,61,126805.93,752.0,31535.93,12.97,24,0.2487,1498.83,0.1418,6.0,6,1,0
CUST0561,27,34608.33,355.0,12909.37,16.85,24,0.373,637.34,0.221,27.0,5,0,1
CUST0562,29,59665.35,782.0,2114.66,7.99,60,0.0354,42.87,0.0086,6.0,4,4,0
CUST0563,38,91344.01,444.0,35058.49,17.87,48,0.3838,1027.46,0.135,18.0,9,0,1
CUST0564,25,,577.0,3601.18,17.58,12,0.0633,329.44,0.0695,2.0,7,5,1
CUST0565,64,66828.49,410.0,1934.84,22.15,48,0.029,61.12,0.011,7.0,7,4,0
CUST0566,28,137503.37,796.0,43471.86,14.93,24,0.3162,2106.36,0.1838,6.0,9,3,0
CUST0567,23,25167.81,842.0,15941.45,14.03,24,0.6334,765.62,0.365,0.0,6,5,1
CUST0568,62,59302.41,813.0,14518.04,4.83,36,0.2448,434.01,0.0878,28.0,7,0,0
CUST0569,39,49325.75,649.0,44961.59,17.62,12,0.9115,4113.95,1.0008,23.0,7,4,0
CUST0570,61,133451.19,532.0,21449.33,15.82,48,0.1607,605.9,0.0545,9.0,10,2,0
CUST0571,30,46878.45,441.0,29470.5,18.21,24,0.6287,1474.28,0.3774,27.0,3,2,0
CUST0572,55,138243.15,740.0,49788.6,24.48,24,0.3602,2644.32,0.2295,20.0,10,1,0
CUST0573,57,89285.0,421.0,10022.63,21.55,24,0.1123,517.73,0.0696,23.0,1,2,0
CUST0574,48,144955.5,610.0,22707.22,23.58,36,0.1566,885.87,0.0733,4.0,4,0,0
CUST0575,23,119118.17,573.0,30674.62,16.67,60,0.2575,756.91,0.0763,7.0,4,5,1
CUST0576,27,109458.37,788.0,7570.24,21.69,48,0.0692,237.24,0.026,22.0,6,1,0
CUST0577,53,81600.1,467.0,10469.73,4.19,12,0.1283,892.41,0.1312,29.0,5,3,1
CUST0578,64,148471.64,509.0,4240.68,23.43,48,0.0286,136.92,0.0111,27.0,10,3,0
CUST0579,51,135386.3,737.0,20838.47,4.4,48,0.1539,474.25,0.042,23.0,6,3,0
CUST0580,58,97194.75,837.0,32428.3,18.64,12,0.3336,2982.91,0.3683,16.0,2,3,0
CUST0581,24,134111.39,551.0,26416.43,12.01,12,0.197,2347.19,0.21,17.0,7,4,0
CUST0582,25,44680.54,750.0,20503.95,10.05,36,0.4589,662.09,0.1778,14.0,3,3,0
CUST0583,25,109693.88,445.0,23715.37,17.39,12,0.2162,2167.35,0.2371,23.0,9,0,1
CUST0584,59,141919.52,438.0,20260.27,10.45,12,0.1428,1785.44,0.151,5.0,8,4,0
CUST0585,34,134731.3,392.0,13254.03,18.37,24,0.0984,664.07,0.0591,22.0,2,0,1
CUST0586,50,102429.41,387.0,26667.05,11.76,60,0.2603,589.96,0.0691,19.0,3,3,1
CUST0587,24,119873.84,643.0,28709.09,17.68,24,0.2395,1428.84,0.143,5.0,3,1,0
CUST0588,25,74545.62,616.0,36777.93,24.16,36,0.4934,1445.99,0.2328,20.0,3,0,0
CUST0589,34,20459.28,559.0,1598.18,14.2,48,0.0781,43.83,0.0257,17.0,1,4,0
CUST0590,37,48193.6,787.0,23233.19,13.0,60,0.4821,528.63,0.1316,19.0,1,1,0
CUST0591,39,100569.59,512.0,3397.02,6.69,36,0.0338,104.41,0.0125,1.0,3,0,0
CUST0592,60,58797.4,389.0,3402.54,12.46,24,0.0579,160.9,0.0328,5.0,5,4,0
CUST0593,60,94396.74,481.0,48348.37,19.61,36,0.5122,1787.21,0.2272,29.0,1,0,0
CUST0594,42,67914.03,688.0,41192.97,19.81,60,0.6065,1087.01,0.1921,2.0,5,3,1
CUST0595,39,62797.11,723.0,26707.66,18.46,60,0.4253,684.9,0.1309,1.0,2,4,0
CUST0596,62,88763.06,389.0,24699.49,18.31,36,0.2783,896.79,0.1212,13.0,10,2,1
CUST0597,58,149353.16,662.0,46428.16,16.71,48,0.3109,1332.73,0.1071,16.0,8,3,0
CUST0598,61,50253.81,597.0,48983.63,3.53,12,0.9747,4160.44,0.9935,14.0,2,5,0
CUST0599,61,149868.31,723.0,3229.12,11.02,24,0.0215,150.53,0.0121,0.0,4,5,0
CUST0600,26,60010.43,818.0,27949.69,19.99,12,0.4657,2588.97,0.5177,21.0,6,2,0
CUST0601,58,100079.13,329.0,41770.1,7.67,36,0.4174,1302.57,0.1562,29.0,8,3,0
CUST0602,63,37648.01,459.0,31732.82,22.68,60,0.8429,888.74,0.2833,28.0,6,3,1
CUST0603,48,140612.7,357.0,41920.18,9.94,36,0.2981,1351.47,0.1153,17.0,9,0,1
CUST0604,65,63123.51,662.0,4244.44,6.71,12,0.0672,366.69,0.0697,10.0,7,5,0
CUST0605,32,94227.61,,10181.57,6.01,36,0.1081,309.79,0.0395,22.0,6,5,1
CUST0606,48,31283.71,543.0,19207.6,21.33,36,0.614,726.91,0.2788,6.0,9,2,1
CUST0607,45,122042.72,506.0,45754.34,13.04,12,0.3749,4087.51,0.4019,25.0,8,4,1
CUST0608,43,140072.78,836.0,16207.58,10.54,12,0.1157,1428.98,0.1224,26.0,9,5,0
CUST0609,35,114194.18,770.0,19991.82,22.09,12,0.1751,1871.99,0.1967,0.0,5,0,0
CUST0610,60,133343.76,641.0,23876.92,4.49,60,0.1791,445.03,0.04,24.0,5,0,0
CUST0611,41,103050.61,514.0,16723.14,7.64,36,0.1623,521.27,0.0607,17.0,6,3,0
CUST0612,39,39411.69,,6608.56,24.1,60,0.1677,190.5,0.058,16.0,2,1,0
CUST0613,57,61403.04,444.0,47220.61,20.79,60,0.769,1271.9,0.2486,7.0,3,0,1
CUST0614,43,90275.02,351.0,7373.63,13.62,12,0.0817,660.74,0.0878,3.0,7,0,1
CUST0615,47,43267.79,756.0,31199.45,10.22,24,0.7211,1442.87,0.4002,22.0,9,0,0
CUST0616,51,93812.61,395.0,40829.7,23.27,48,0.4352,1314.7,0.1682,3.0,8,2,0
CUST0617,51,81170.96,529.0,8042.36,22.76,36,0.0991,310.31,0.0459,29.0,6,3,1
CUST0618,64,62942.63,632.0,23210.87,4.15,48,0.3688,525.64,0.1002,3.0,6,3,0
CUST0619,32,56693.46,656.0,30617.57,6.24,12,0.5401,2638.52,0.5585,12.0,2,2,0
CUST0620,26,123016.02,845.0,23587.77,16.2,24,0.1917,1157.19,0.1129,19.0,4,4,1
CUST0621,52,69896.14,648.0,11203.67,18.42,48,0.1603,331.57,0.0569,25.0,7,4,0
CUST0622,56,110237.31,477.0,33468.0,5.17,60,0.3036,634.19,0.069,26.0,8,0,0
CUST0623,51,62299.15,399.0,41279.13,7.29,48,0.6626,994.04,0.1915,2.0,10,0,0
CUST0624,60,120274.64,688.0,17043.0,17.37,12,0.1417,1557.4,0.1554,2.0,4,1,0
CUST0625,62,125279.12,450.0,33383.19,13.24,36,0.2665,1128.67,0.1081,12.0,10,4,1
CUST0626,35,108597.18,624.0,15687.03,20.58,36,0.1445,587.63,0.0649,29.0,7,5,0
CUST0627,44,148737.6,308.0,30963.05,14.47,24,0.2082,1493.51,0.1205,27.0,5,0,1
CUST0628,57,145826.94,300.0,35464.35,21.15,36,0.2432,1338.85,0.1102,3.0,5,0,1
CUST0629,59,71254.88,625.0,35876.91,12.23,48,0.5035,948.83,0.1598,17.0,4,5,1
CUST0630,30,44469.49,693.0,42323.06,11.25,48,0.9517,1099.01,0.2966,4.0,5,5,1
CUST0631,22,29326.98,316.0,8055.8,22.53,48,0.2747,256.13,0.1048,4.0,2,1,0
CUST0632,48,131819.86,735.0,31539.18,13.27,48,0.2393,850.35,0.0774,17.0,8,3,0
CUST0633,33,75220.34,,29318.99,21.71,24,0.3898,1516.82,0.242,22.0,9,2,1
CUST0634,56,94925.81,334.0,48933.44,15.72,36,0.5155,1713.6,0.2166,3.0,10,3,0
CUST0635,27,38471.37,839.0,49195.38,24.65,36,1.2788,1946.9,0.6073,14.0,9,0,0
CUST0636,61,31498.03,783.0,31902.48,17.77,12,1.0128,2921.33,1.113,21.0,9,4,1
CUST0637,25,137466.09,847.0,39147.83,13.58,60,0.2848,902.4,0.0788,28.0,8,4,0
CUST0638,48,65878.89,601.0,15171.21,4.26,60,0.2303,281.18,0.0512,23.0,5,5,0
CUST0639,38,27984.31,784.0,29328.91,15.82,36,1.048,1028.51,0.441,25.0,10,0,1
CUST0640,27,36486.77,378.0,42720.82,9.47,24,1.1709,1960.92,0.6449,19.0,5,2,0
CUST0641,22,,478.0,45596.44,19.39,48,0.3918,1372.74,0.1415,11.0,3,2,0
CUST0642,37,83039.41,840.0,43238.71,10.87,12,0.5207,3818.89,0.5519,30.0,3,4,0
CUST0643,31,128889.85,722.0,38748.02,8.62,48,0.3006,957.27,0.0891,23.0,3,1,0
CUST0644,44,27062.35,570.0,38018.71,5.99,24,1.4049,1684.84,0.7471,14.0,7,3,1
CUST0645,56,50375.97,699.0,24254.89,6.62,48,0.4815,576.55,0.1373,0.0,5,3,0
CUST0646,42,145029.15,342.0,5770.85,14.92,36,0.0398,199.82,0.0165,30.0,7,4,0
CUST0647,39,63545.76,573.0,40313.5,8.99,60,0.6344,836.65,0.158,12.0,8,5,0
CUST0648,65,96534.16,499.0,26477.66,18.07,24,0.2743,1322.77,0.1644,10.0,9,0,0
CUST0649,26,21554.98,400.0,26737.95,18.24,36,1.2405,969.86,0.5399,7.0,5,2,1
CUST0650,23,100521.64,358.0,46986.77,17.62,24,0.4674,2337.15,0.279,30.0,10,5,1
CUST0651,29,31230.23,433.0,19421.96,19.92,60,0.6219,513.7,0.1974,25.0,3,0,0
CUST0652,38,58293.92,377.0,32300.24,23.34,36,0.5541,1256.06,0.2586,24.0,7,5,0
CUST0653,42,53453.76,375.0,14587.09,4.84,48,0.2729,334.87,0.0752,10.0,1,2,0
CUST0654,38,43130.83,371.0,25094.37,23.46,60,0.5818,714.07,0.1987,12.0,3,5,1
CUST0655,31,90282.18,741.0,11700.94,17.33,48,0.1296,339.63,0.0451,22.0,5,0,1
CUST0656,26,94274.79,556.0,39084.62,3.9,48,0.4146,880.75,0.1121,4.0,1,0,0
CUST0657,39,39708.97,637.0,45326.26,15.85,60,1.1415,1098.64,0.332,22.0,8,3,1
CUST0658,26,90216.73,303.0,19836.77,18.32,48,0.2199,586.03,0.0779,3.0,10,4,0
CUST0659,44,63347.16,610.0,20630.13,17.09,12,0.3257,1882.45,0.3566,11.0,9,2,1
CUST0660,51,118858.9,596.0,32741.84,7.3,12,0.2755,2837.58,0.2865,30.0,7,5,1
CUST0661,46,136539.89,667.0,24838.67,22.53,48,0.1819,789.73,0.0694,23.0,4,1,1
CUST0662,23,113566.07,544.0,24972.39,4.85,60,0.2199,469.55,0.0496,20.0,5,3,0
CUST0663,50,145654.64,316.0,2815.09,4.71,12,0.0193,240.62,0.0198,12.0,2,1,0
CUST0664,64,88005.55,849.0,8298.73,15.96,12,0.0943,752.79,0.1026,1.0,3,3,0
CUST0665,52,137933.25,346.0,12891.45,17.45,12,0.0935,1178.52,0.1025,5.0,1,2,0
CUST0666,28,79304.0,474.0,41932.26,4.88,12,0.5288,3587.41,0.5428,3.0,8,4,1
CUST0667,36,28204.31,507.0,21884.36,20.95,48,0.7759,677.08,0.2881,10.0,2,5,1
CUST0668,30,61806.69,518.0,38447.17,16.25,36,0.6221,1356.44,0.2634,2.0,2,2,1
CUST0669,48,41846.61,678.0,28116.98,12.93,60,0.6719,638.74,0.1832,1.0,3,0,0
CUST0670,62,99617.4,461.0,1765.89,13.97,12,0.0177,158.53,0.0191,0.0,3,0,0
CUST0671,59,135298.97,726.0,34981.67,20.53,48,0.2586,1074.41,0.0953,22.0,3,1,0
CUST0672,39,88001.29,721.0,12723.43,7.25,12,0.1446,1102.38,0.1503,19.0,3,5,0
CUST0673,27,101534.92,608.0,18044.82,3.6,24,0.1777,780.39,0.0922,6.0,2,4,0
CUST0674,61,67047.17,819.0,11744.53,20.06,24,0.1752,598.09,0.107,8.0,1,1,0
CUST0675,31,109081.69,785.0,25378.23,6.93,12,0.2327,2195.08,0.2415,1.0,6,2,0
CUST0676,38,63458.3,764.0,3122.56,19.42,60,0.0492,81.72,0.0155,5.0,3,0,0
CUST0677,29,29211.73,540.0,36348.75,16.24,36,1.2443,1282.23,0.5267,13.0,4,5,1
CUST0678,42,49908.22,412.0,16980.48,5.61,48,0.3402,395.76,0.0952,27.0,4,3,0
CUST0679,26,81228.73,796.0,3662.63,12.87,24,0.0451,173.9,0.0257,29.0,10,3,1
CUST0680,45,37732.6,498.0,31969.03,24.47,24,0.8473,1697.75,0.5399,10.0,3,0,1
CUST0681,25,56478.54,413.0,42730.92,13.36,24,0.7566,2038.74,0.4332,24.0,6,1,0
CUST0682,60,40382.46,474.0,29327.95,15.38,24,0.7263,1427.31,0.4241,2.0,7,4,1
CUST0683,35,96905.51,,14679.37,19.2,24,0.1515,741.39,0.0918,7.0,6,3,0
CUST0684,59,143012.81,305.0,21470.82,4.45,48,0.1501,489.13,0.041,23.0,9,0,1
CUST0685,47,82305.01,400.0,23169.63,8.67,60,0.2815,477.26,0.0696,24.0,1,5,0
CUST0686,35,37252.56,,12714.06,24.98,12,0.3413,1208.27,0.3892,15.0,5,1,0
CUST0687,58,117147.27,324.0,48844.62,13.47,24,0.417,2332.96,0.239,27.0,7,1,0
CUST0688,45,101485.42,301.0,43158.75,5.02,36,0.4253,1293.89,0.153,,1,2,1
CUST0689,39,110747.15,512.0,39596.9,5.24,36,0.3575,1191.03,0.1291,23.0,1,4,0
CUST0690,65,67318.77,352.0,6437.36,11.36,60,0.0956,141.12,0.0252,1.0,6,2,1
CUST0691,57,111633.58,509.0,7781.88,10.7,60,0.0697,168.03,0.0181,3.0,8,5,0
CUST0692,59,133247.08,514.0,37905.5,19.86,36,0.2845,1406.0,0.1266,11.0,5,4,0
CUST0693,39,27079.8,,17916.1,13.95,60,0.6616,416.41,0.1845,26.0,2,3,0
CUST0694,65,127299.27,599.0,23146.94,11.42,12,0.1818,2050.3,0.1933,6.0,8,0,1
CUST0695,33,57488.45,378.0,6358.88,9.43,24,0.1106,291.76,0.0609,15.0,3,1,0
CUST0696,62,22949.73,726.0,48509.16,15.14,24,2.1137,2355.27,1.2315,15.0,6,3,1
CUST0697,63,22792.7,493.0,4084.53,22.24,24,0.1792,212.38,0.1118,26.0,9,5,1
CUST0698,59,64563.02,634.0,24821.27,17.82,60,0.3845,627.87,0.1167,26.0,9,3,0
CUST0699,58,37154.05,613.0,9415.12,9.09,48,0.2534,234.7,0.0758,11.0,5,0,0
CUST0700,40,79270.45,470.0,31312.88,6.96,60,0.395,619.44,0.0938,9.0,3,1,0
CUST0701,64,123279.45,465.0,12657.36,4.38,36,0.1027,375.84,0.0366,18.0,3,3,1
CUST0702,33,46670.2,335.0,33612.11,24.53,24,0.7202,1786.01,0.4592,11.0,8,4,0
CUST0703,56,59202.77,325.0,20823.55,14.24,24,0.3517,1002.16,0.2031,30.0,8,2,1
CUST0704,56,146828.13,,32714.95,9.85,36,0.2228,1053.32,0.0861,30.0,10,5,1
CUST0705,58,114710.69,752.0,17595.54,5.91,48,0.1534,412.51,0.0432,28.0,1,1,0
CUST0706,29,60050.69,711.0,31258.58,8.24,36,0.5205,982.99,0.1964,2.0,6,0,0
CUST0707,34,95846.09,527.0,39282.88,19.99,24,0.4099,1999.14,0.2503,0.0,2,4,0
CUST0708,65,107302.51,389.0,48816.14,11.98,48,0.4549,1285.04,0.1437,10.0,10,4,1
CUST0709,25,138098.1,,20480.34,18.89,48,0.1483,611.18,0.0531,11.0,7,2,1
CUST0710,44,65676.15,756.0,43840.79,5.38,48,0.6675,1017.19,0.1859,23.0,7,3,1
CUST0711,49,114718.72,724.0,7838.82,16.12,12,0.0683,711.67,0.0744,4.0,4,2,0
CUST0712,55,148262.99,367.0,46724.5,16.2,48,0.3151,1328.98,0.1076,2.0,1,3,0
CUST0713,39,73886.82,773.0,35802.1,19.74,24,0.4846,1817.63,0.2952,6.0,3,3,0
CUST0714,53,25490.28,609.0,41894.67,10.03,60,1.6436,890.76,0.4193,23.0,8,1,1
CUST0715,22,40023.12,,47845.3,21.44,48,1.1954,1492.91,0.4476,3.0,5,3,1
CUST0716,63,51817.53,422.0,38471.2,14.1,12,0.7424,3456.03,0.8004,19.0,6,4,1
CUST0717,49,132884.97,787.0,48738.68,21.09,36,0.3668,1838.49,0.166,16.0,10,0,0
CUST0718,32,95615.08,449.0,16664.37,22.38,24,0.1743,867.65,0.1089,11.0,3,0,1
CUST0719,48,102712.13,664.0,3387.03,9.77,12,0.033,297.41,0.0347,16.0,4,5,1
CUST0720,28,97839.12,,27641.9,22.26,36,0.2825,1059.38,0.1299,8.0,6,0,0
CUST0721,44,127030.93,313.0,7710.52,9.55,48,0.0607,193.9,0.0183,13.0,6,1,1
CUST0722,31,85439.78,492.0,39960.23,15.51,60,0.4677,961.38,0.135,27.0,9,5,1
CUST0723,29,74255.01,378.0,6711.72,6.32,12,0.0904,578.64,0.0935,15.0,6,2,0
CUST0724,30,126215.03,835.0,38415.89,10.85,36,0.3044,1254.96,0.1193,0.0,2,1,0
CUST0725,31,109446.13,614.0,7141.86,6.3,12,0.0653,615.66,0.0675,13.0,2,0,1
CUST0726,52,118453.42,343.0,10621.2,4.21,60,0.0897,196.61,0.0199,,1,3,1
CUST0727,38,25626.59,608.0,33711.73,19.72,12,1.3155,3118.35,1.4602,29.0,10,1,0
CUST0728,34,44021.64,659.0,2433.7,6.63,36,0.0553,74.73,0.0204,30.0,10,2,0
CUST0729,54,121504.28,547.0,25740.55,4.97,60,0.2118,485.4,0.0479,24.0,1,4,1
CUST0730,34,145354.29,475.0,45181.35,15.05,12,0.3108,4079.06,0.3368,29.0,4,4,0
CUST0731,52,67640.19,489.0,22543.63,24.09,24,0.3333,1192.92,0.2116,26.0,6,3,1
CUST0732,54,49582.05,415.0,38309.06,10.26,48,0.7726,976.41,0.2363,3.0,9,1,1
CUST0733,45,111615.02,341.0,5030.15,14.11,48,0.0451,137.73,0.0148,9.0,8,4,0
CUST0734,65,146903.28,754.0,12067.8,12.26,48,0.0821,319.33,0.0261,6.0,2,3,0
CUST0735,45,43308.65,803.0,33932.68,12.02,60,0.7835,755.16,0.2092,21.0,2,0,1
CUST0736,47,110354.83,404.0,37330.18,22.69,24,0.3383,1949.36,0.212,2.0,6,1,1
CUST0737,60,129723.84,713.0,7015.35,21.52,48,0.0541,219.2,0.0203,8.0,10,4,0
CUST0738,63,142619.26,664.0,24315.49,16.47,48,0.1705,694.97,0.0585,15.0,9,2,0
CUST0739,51,34044.77,556.0,24977.73,8.46,24,0.7337,1134.92,0.4,0.0,2,5,1
CUST0740,26,84757.54,327.0,48631.55,11.73,36,0.5738,1609.0,0.2278,4.0,5,4,1
CUST0741,26,105940.48,832.0,38611.03,20.54,24,0.3645,1975.34,0.2237,9.0,8,3,0
CUST0742,56,64670.03,318.0,47676.44,4.18,48,0.7372,1080.33,0.2005,28.0,2,3,1
CUST0743,46,77532.3,336.0,2610.13,15.47,36,0.0337,91.08,0.0141,28.0,3,3,1
CUST0744,41,113044.01,799.0,38436.55,15.73,48,0.34,1083.99,0.1151,21.0,9,5,0
CUST0745,52,81868.44,460.0,25827.57,11.91,48,0.3155,679.0,0.0995,18.0,7,4,0
CUST0746,40,61662.76,328.0,29932.71,6.26,36,0.4854,914.14,0.1779,11.0,10,0,0
CUST0747,62,64363.35,399.0,21979.26,24.83,48,0.3415,726.69,0.1355,11.0,1,5,1
CUST0748,37,104250.77,386.0,45609.06,4.91,36,0.4375,1365.1,0.1571,3.0,6,1,1
CUST0749,42,24859.09,732.0,28834.42,22.88,36,1.1599,1114.37,0.5379,0.0,8,4,1
CUST0750,42,69105.89,699.0,16798.65,5.6,48,0.2431,391.44,0.068,3.0,4,2,0
CUST0751,64,64140.13,606.0,18803.38,12.87,48,0.2932,503.24,0.0942,20.0,2,4,1
CUST0752,38,26179.08,711.0,40425.55,16.93,12,1.5442,3685.66,1.6894,22.0,10,0,0
CUST0753,39,28745.07,843.0,24288.15,8.01,12,0.845,2112.9,0.8821,20.0,5,4,0
CUST0754,49,106249.37,620.0,10803.77,12.15,60,0.1017,241.14,0.0272,16.0,8,5,0
CUST0755,33,134516.55,828.0,43272.78,15.9,24,0.3217,2116.7,0.1888,21.0,8,2,0
CUST0756,56,125161.35,744.0,46797.16,19.12,12,0.3739,4315.35,0.4137,16.0,4,2,0
CUST0757,37,39561.45,607.0,42361.98,12.32,12,1.0708,3770.16,1.1436,,4,3,1
CUST0758,40,103985.54,562.0,34655.89,8.58,24,0.3333,1576.58,0.1819,3.0,3,1,1
CUST0759,41,80340.76,746.0,21678.94,22.97,24,0.2698,1135.07,0.1695,5.0,5,1,1
CUST0760,39,105627.19,480.0,32570.4,4.41,48,0.3084,741.4,0.0842,25.0,1,0,0
CUST0761,27,60807.62,605.0,43491.42,22.86,48,0.7152,1390.63,0.2744,28.0,6,5,0
CUST0762,27,71596.36,,12566.02,15.78,60,0.1755,304.11,0.051,29.0,2,4,0
CUST0763,59,143457.69,837.0,13338.59,22.52,24,0.093,695.41,0.0582,19.0,2,2,0
CUST0764,59,115840.73,541.0,46839.5,8.19,12,0.4043,4078.61,0.4225,5.0,4,2,1
CUST0765,38,132176.99,357.0,25027.57,11.56,12,0.1893,2218.52,0.2014,10.0,9,3,1
CUST0766,37,145230.99,448.0,18786.9,18.89,36,0.1294,687.61,0.0568,0.0,10,0,0
CUST0767,64,123862.37,355.0,34843.44,20.46,24,0.2813,1781.22,0.1726,8.0,9,3,1
CUST0768,45,137410.42,424.0,27210.62,8.58,48,0.198,671.72,0.0587,12.0,1,3,0
CUST0769,38,59115.46,541.0,15573.72,21.98,24,0.2634,807.78,0.164,29.0,8,5,1
CUST0770,63,72817.55,334.0,14427.79,5.22,48,0.1981,333.7,0.055,15.0,7,2,0
CUST0771,28,127172.11,567.0,25810.39,11.06,60,0.203,561.95,0.053,,9,5,1
CUST0772,23,119056.81,488.0,31877.66,20.51,24,0.2678,1630.39,0.1643,0.0,7,1,0
CUST0773,42,94855.21,413.0,8733.3,14.6,24,0.0921,421.79,0.0534,27.0,10,5,1
CUST0774,42,78693.69,436.0,13773.31,18.28,36,0.175,499.87,0.0762,25.0,5,1,1
CUST0775,45,43645.6,686.0,47293.1,22.51,24,1.0836,2465.41,0.6778,0.0,1,4,0
CUST0776,62,49731.94,391.0,48732.25,7.76,24,0.9799,2198.7,0.5305,1.0,7,4,1
CUST0777,38,39402.66,676.0,9336.02,15.7,12,0.2369,845.74,0.2576,,9,3,0
CUST0778,51,127543.47,806.0,6807.11,18.84,24,0.0534,342.61,0.0322,30.0,5,2,0
CUST0779,46,36925.91,511.0,30404.06,24.9,36,0.8234,1207.25,0.3923,23.0,4,3,1
CUST0780,31,23740.51,568.0,12538.8,13.2,24,0.5282,597.3,0.3019,11.0,10,5,1
CUST0781,27,21341.63,436.0,43700.73,24.45,48,2.0477,1435.62,0.8072,21.0,4,5,1
CUST0782,49,115693.53,562.0,4579.73,15.48,12,0.0396,414.4,0.043,10.0,4,3,0
CUST0783,60,142111.85,346.0,1262.69,14.35,48,0.0089,34.73,0.0029,9.0,7,5,1
CUST0784,57,25346.25,483.0,13754.29,14.33,36,0.5427,472.3,0.2236,28.0,8,1,1
CUST0785,55,76280.86,566.0,6725.26,4.45,24,0.0882,293.39,0.0462,15.0,5,5,1
CUST0786,49,56780.32,569.0,31033.65,19.87,36,0.5466,1151.27,0.2433,16.0,6,3,0
CUST0787,42,115793.0,803.0,38420.1,6.75,48,0.3318,915.57,0.0949,1.0,4,1,1
CUST0788,33,24662.09,566.0,9014.19,13.54,12,0.3655,807.41,0.3929,28.0,8,0,0
CUST0789,57,83075.94,804.0,6512.05,18.97,24,0.0784,328.17,0.0474,3.0,6,0,0
CUST0790,40,43485.15,472.0,37746.9,21.19,60,0.868,1025.22,0.2829,28.0,10,1,1
CUST0791,22,88382.0,484.0,21404.53,5.15,48,0.2422,494.39,0.0671,21.0,2,2,1
CUST0792,65,147573.48,424.0,20314.32,16.19,12,0.1377,1844.96,0.15,26.0,6,1,1
CUST0793,51,127990.9,791.0,23248.72,24.04,60,0.1816,669.36,0.0628,21.0,1,2,0
CUST0794,63,100907.43,763.0,16920.86,19.23,60,0.1677,441.08,0.0525,4.0,4,0,0
CUST0795,40,,356.0,37446.2,15.26,60,0.6039,895.96,0.1734,12.0,2,3,1
CUST0796,37,145456.41,708.0,5370.23,21.83,24,0.0369,278.15,0.0229,12.0,7,2,0
CUST0797,63,40037.51,605.0,25051.41,12.8,36,0.6257,841.67,0.2523,28.0,10,1,0
CUST0798,28,128166.87,824.0,10793.69,13.08,48,0.0842,290.0,0.0272,15.0,5,4,0
CUST0799,27,118343.78,677.0,31079.52,12.83,48,0.2626,831.17,0.0843,2.0,1,4,0
CUST0800,51,107937.2,458.0,46602.71,14.84,60,0.4318,1104.77,0.1228,2.0,5,3,1
CUST0801,52,59051.12,430.0,34531.38,9.96,24,0.5848,1592.81,0.3237,16.0,7,2,1
